rooms,price,area,price_m2,city,district
2,395000,45.5,8681.0,WARSZAWA,BEMOWO JELONKI
4,535367,58.51,9150.0,WARSZAWA,
2,330000,58.48,5643.0,REDA,CENTRUM HANDLOWE
2,1071846,77.67,13800.0,WARSZAWA,
3,655000,68.35,9583.0,SZCZECIN,
3,660000,69.09,9553.0,KRAKÓW,PODGÓRZE
3,456000,61.0,7475.0,WROCŁAW,KRZYKI
2,492031,47.77,10300.0,POZNAŃ,JEŻYCE
1,307000,18.13,16933.0,KRAKÓW,ŚRÓDMIEŚCIE
4,589330,79.64,7400.0,WROCŁAW,KRZYKI
3,542000,56.82,9539.0,WARSZAWA,URSYNÓW
2,272985,39.86,6849.0,KATOWICE,
3,1351840,84.49,16000.0,WARSZAWA,MOKOTÓW STEGNY
3,569520,67.8,8400.0,KATOWICE,
5,389000,76.16,5108.0,SZCZECIN,
3,381297,56.91,6700.0,KRAKÓW,PODGÓRZE
2,290000,48.56,5972.0,ŁÓDŹ,
2,520000,42.0,12381.0,KRAKÓW,KROWODRZA
2,267237,41.6,6424.0,WIELICZKA,
2,336575,34.17,9850.0,KRAKÓW,
2,1199000,68.0,17632.0,KRAKÓW,STARE MIASTO
2,248220,39.4,6300.0,RZESZÓW,POBITNO
3,900000,85.77,10493.0,WARSZAWA,WOLA
3,520000,47.0,11064.0,WARSZAWA,BIELANY
2,515000,54.7,9415.0,WARSZAWA,BEMOWO
3,960000,79.0,12152.0,KRAKÓW,STARE MIASTO
4,638000,72.5,8800.0,WROCŁAW,KRZYKI
2,395000,47.4,8333.0,KOŁOBRZEG,
3,609070,64.5,9443.0,WROCŁAW,
3,1050000,77.9,13479.0,WARSZAWA,MOKOTÓW
4,369000,78.64,4692.0,SOSNOWIEC,
3,520000,60.0,8667.0,WARSZAWA,
3,1179900,75.0,15732.0,WARSZAWA,ŚRÓDMIEŚCIE
3,326141,54.63,5970.0,GDAŃSK,MAĆKOWY
2,739000,52.4,14103.0,WARSZAWA,ŚRÓDMIEŚCIE
2,327088,43.67,7490.0,KATOWICE,
4,810000,114.0,7105.0,ŁÓDŹ,
1,359000,34.04,10546.0,KRAKÓW,
3,615000,110.0,5591.0,GLIWICE,
2,427555,50.02,8548.0,WROCŁAW,KRZYKI
3,329840,53.2,6200.0,KRAKÓW,BIEŻANÓW-PROKOCIM
3,385000,63.0,6111.0,KATOWICE,JÓZEFOWIEC
4,519000,74.3,6985.0,WARSZAWA,WAWER
2,357000,51.0,7000.0,WROCŁAW,ŚRÓDMIEŚCIE
2,219000,35.8,6117.0,GLIWICE,
3,369000,60.0,6150.0,GDYNIA,OBŁUŻE
3,405130,63.8,6350.0,BYDGOSZCZ,GÓRZYSKOWO
2,355000,35.0,10143.0,WROCŁAW,KRZYKI
2,423555,45.3,9350.0,KRAKÓW,PODGÓRZE
3,970467,75.23,12900.0,SOPOT,DOLNY
2,303030,48.1,6300.0,POZNAŃ,
2,395000,38.0,10395.0,WARSZAWA,MOKOTÓW
2,506000,39.0,12974.0,WARSZAWA,MOKOTÓW
2,380000,41.0,9268.0,WARSZAWA,
3,436000,64.0,6813.0,TORUŃ,
2,680000,44.0,15455.0,WARSZAWA,ŚRÓDMIEŚCIE
3,1089000,83.6,13026.0,KRAKÓW,
3,734000,67.0,10955.0,WARSZAWA,URSYNÓW
2,561456,50.13,11200.0,WARSZAWA,
2,451419,50.2,8992.0,KRAKÓW,PRĄDNIK BIAŁY
3,446000,60.0,7433.0,PRUSZKÓW,
4,895350,73.26,12222.0,WARSZAWA,URSYNÓW
2,617209,49.18,12550.0,WARSZAWA,MOKOTÓW
2,469990,61.5,7642.0,WROCŁAW,
1,475000,33.0,14394.0,WARSZAWA,ŚRÓDMIEŚCIE
1,455994,36.19,12600.0,KRAKÓW,GRZEGÓRZKI
1,431880,71.98,6000.0,ŁÓDŹ,
2,594000,64.0,9281.0,KRAKÓW,
3,691625,63.69,10859.0,WARSZAWA,MOKOTÓW
4,358749,64.5,5562.0,WROCŁAW,MASLICE
3,1199000,70.0,17129.0,WARSZAWA,BIELANY
2,660000,43.9,15034.0,WARSZAWA,PRAGA-POŁUDNIE
4,608268,70.32,8650.0,KRAKÓW,
2,349000,44.0,7932.0,KRAKÓW,NOWA HUTA
4,465000,77.51,5999.0,WARSZAWA,BIAŁOŁĘKA
3,547000,61.52,8891.0,WARSZAWA,URSYNÓW
3,585000,91.0,6429.0,WARSZAWA,TARGÓWEK
2,850000,63.0,13492.0,KRAKÓW,STARE MIASTO
3,715000,59.0,12119.0,WARSZAWA,BEMOWO
3,608577,66.85,9104.0,WROCŁAW,KOWALE
2,304000,55.0,5527.0,BYDGOSZCZ,
1,504790,38.83,13000.0,WARSZAWA,WILANÓW
4,810298,84.42,9598.0,WARSZAWA,
2,475000,44.0,10795.0,KRAKÓW,
3,420000,53.18,7898.0,PIASECZNO,
4,732456,86.99,8420.0,WROCŁAW,KRZYKI
3,414000,55.33,7482.0,WARSZAWA,
2,402039,40.61,9900.0,WARSZAWA,URSUS
3,420000,47.0,8936.0,KRAKÓW,
2,695000,55.0,12636.0,KRAKÓW,
1,349000,30.5,11443.0,KRAKÓW,KROWODRZA
2,815000,53.0,15377.0,WARSZAWA,ŻOLIBORZ
3,422366,59.56,7091.0,WARSZAWA,BIAŁOŁĘKA
2,272876,35.04,7788.0,ŁÓDŹ,ŚRÓDMIEŚCIE
4,697000,120.0,5808.0,BYDGOSZCZ,
4,485000,64.0,7578.0,KRAKÓW,PRĄDNIK CZERWONY
3,657670,50.59,13000.0,KRAKÓW,GRZEGÓRZKI
1,439000,35.0,12543.0,WARSZAWA,BIELANY
2,669000,46.0,14543.0,KRAKÓW,
3,525000,57.0,9211.0,WARSZAWA,
3,569000,64.0,8891.0,GDAŃSK,MORENA
2,489200,47.5,10299.0,WROCŁAW,ŚRÓDMIEŚCIE
3,342440,51.2,6688.0,KRAKÓW,BIEŻANÓW-PROKOCIM
3,480000,48.0,10000.0,WARSZAWA,
2,425200,59.79,7112.0,POZNAŃ,GRUNWALD
3,831680,73.6,11300.0,WROCŁAW,PSIE POLE
4,685000,75.0,9133.0,KRAKÓW,
3,620000,72.5,8552.0,PRUSZKÓW,
3,375956,54.82,6858.0,GDAŃSK,CHEŁM POŁUDNIE
3,960000,79.9,12015.0,WARSZAWA,WOLA
3,849000,117.0,7256.0,WARSZAWA,
3,385000,50.3,7654.0,WARSZAWA,BIAŁOŁĘKA
1,275750,27.91,9880.0,WROCŁAW,WROCŁAW
3,501587,57.92,8660.0,KRAKÓW,PRĄDNIK CZERWONY
2,392700,58.0,6771.0,PRUSZKÓW,
2,441972,50.12,8818.0,WROCŁAW,KRZYKI
1,292246,40.21,7268.0,ŁÓDŹ,
1,725000,62.0,11694.0,WARSZAWA,WOLA
4,635000,80.0,7938.0,WROCŁAW,ŚRÓDMIEŚCIE
3,482000,56.88,8474.0,WARSZAWA,BIAŁOŁĘKA
2,229350,41.5,5527.0,KATOWICE,
3,851116,75.32,11300.0,WARSZAWA,
3,799000,65.4,12217.0,WARSZAWA,MOKOTÓW
2,417000,38.0,10974.0,KRAKÓW,KRAKÓW-PODGÓRZE
2,441000,40.87,10790.0,WARSZAWA,URSYNÓW
4,1350000,126.36,10684.0,WARSZAWA,WOLA
2,453356,38.42,11800.0,WROCŁAW,
3,647700,51.0,12700.0,KRAKÓW,
4,479001,54.9,8725.0,WROCŁAW,
3,452900,68.3,6631.0,KATOWICE,PIOTROWICE
2,379000,31.5,12032.0,WARSZAWA,URSYNÓW
2,275900,47.0,5870.0,KATOWICE,
2,705000,60.0,11750.0,WARSZAWA,OCHOTA
3,520000,105.5,4929.0,WARSZAWA,BIAŁOŁĘKA
5,597000,120.0,4975.0,WARSZAWA,WAWER
1,518301,38.97,13300.0,KRAKÓW,GRZEGÓRZKI
1,360000,31.5,11429.0,WARSZAWA,
3,643000,73.0,8808.0,WARSZAWA,
2,490000,47.0,10426.0,WARSZAWA,MOKOTÓW
3,527000,74.0,7122.0,WARSZAWA,BIAŁOŁĘKA
2,325000,51.77,6278.0,POZNAŃ,GRUNWALD
3,1140000,120.0,9500.0,WARSZAWA,MOKOTÓW
2,409000,31.0,13194.0,WARSZAWA,MOKOTÓW
2,330000,43.63,7564.0,PIASECZNO,PIASECZNO
3,675000,59.0,11441.0,KRAKÓW,DĘBNIKI
2,569000,55.0,10345.0,WARSZAWA,MOKOTÓW
2,366000,39.28,9318.0,WARSZAWA,
3,574000,62.2,9228.0,WARSZAWA,URSYNÓW
2,307000,40.42,7595.0,ZĄBKI,
3,755000,49.19,15349.0,KRAKÓW,BIEŃCZYCE
2,610000,37.0,16486.0,WARSZAWA,ŚRÓDMIEŚCIE
3,464454,57.34,8100.0,BYDGOSZCZ,BARTODZIEJE WIELKIE
2,497094,44.4,11196.0,WARSZAWA,WOLA
4,649000,90.0,7211.0,WARSZAWA,
2,302329,35.61,8490.0,KRAKÓW,
1,398420,35.6,11192.0,WROCŁAW,ŚRÓDMIEŚCIE
2,225000,64.0,3516.0,CZĘSTOCHOWA,
5,890000,105.0,8476.0,GDAŃSK,CHEŁM
2,550000,50.0,11000.0,WARSZAWA,BEMOWO
1,275000,27.0,10185.0,GDYNIA,OKSYWIE
2,291412,39.38,7400.0,SZCZECIN,NOWE MIASTO
3,500000,88.0,5682.0,KATOWICE,
2,379000,38.84,9758.0,WARSZAWA,URSUS
3,1199000,70.0,17129.0,WARSZAWA,BIELANY
1,588990,40.62,14500.0,KRAKÓW,GRZEGÓRZKI
5,969000,140.0,6921.0,WARSZAWA,BIAŁOŁĘKA
1,369460,25.48,14500.0,KRAKÓW,STARE MIASTO
3,380000,59.94,6340.0,BYDGOSZCZ,
2,317328,48.08,6600.0,BYDGOSZCZ,SZWEDEROWO
3,460000,63.2,7278.0,WROCŁAW,PSIE POLE
3,645000,70.0,9214.0,WARSZAWA,BEMOWO
2,311661,40.74,7650.0,WARSZAWA,
3,640000,60.0,10667.0,WARSZAWA,BEMOWO
3,499000,56.0,8911.0,GDAŃSK,SUCHANINO
2,477711,54.0,8847.0,POZNAŃ,GARBARY
3,409760,63.04,6500.0,RZESZÓW,
2,385000,46.0,8370.0,WARSZAWA,TARGÓWEK
2,323000,47.79,6759.0,BYDGOSZCZ,
1,285880,40.84,7000.0,SZCZECIN,
1,249360,35.84,6958.0,ŁÓDŹ,WIDZEW
3,495000,47.14,10501.0,WARSZAWA,BIELANY
3,509000,57.2,8899.0,WROCŁAW,
2,569000,35.0,16257.0,GDAŃSK,ŚRÓDMIEŚCIE
1,258000,32.4,7963.0,POZNAŃ,
3,416150,63.69,6534.0,GDAŃSK,CHEŁM POŁUDNIE
2,360000,47.0,7660.0,POZNAŃ,JEŻYCE
3,312000,61.0,5115.0,CZĘSTOCHOWA,
2,978404,48.5,20173.0,KOŁOBRZEG,
4,795000,73.9,10758.0,WARSZAWA,WILANÓW
3,719000,51.0,14098.0,WARSZAWA,ŚRÓDMIEŚCIE
3,480000,63.0,7619.0,WROCŁAW,PSIE POLE
4,870000,94.0,9255.0,KRAKÓW,
2,588000,49.0,12000.0,WARSZAWA,WILANÓW
3,426000,56.7,7513.0,WARSZAWA,
3,710000,65.0,10923.0,WARSZAWA,
3,1095000,110.0,9955.0,WARSZAWA,URSUS
3,635000,64.79,9801.0,WROCŁAW,ŚRÓDMIEŚCIE
3,535000,56.0,9554.0,WARSZAWA,BIELANY
3,520000,59.2,8784.0,WROCŁAW,
4,621368,70.61,8800.0,KRAKÓW,
2,855000,49.0,17449.0,WARSZAWA,
2,409000,38.04,10752.0,WARSZAWA,
2,527436,53.82,9800.0,ŁÓDŹ,
3,428002,61.85,6920.0,KATOWICE,
2,583000,47.0,12404.0,WROCŁAW,
3,1100000,75.53,14564.0,WARSZAWA,ŚRÓDMIEŚCIE
2,639000,53.0,12057.0,WARSZAWA,WILANÓW
3,607050,85.5,7100.0,WROCŁAW,ŻERNIKI
2,591728,47.72,12400.0,WARSZAWA,MOKOTÓW
4,896000,65.0,13785.0,GDAŃSK,ŚRÓDMIEŚCIE
2,382100,54.58,7001.0,RZESZÓW,
2,290000,47.2,6144.0,SZCZECIN,POMORZANY
3,649000,70.0,9271.0,WARSZAWA,WOLA
3,359412,58.92,6100.0,WROCŁAW,
2,650000,49.2,13211.0,WARSZAWA,
5,460000,141.16,3259.0,KATOWICE,
3,435000,56.7,7672.0,WROCŁAW,GRABISZYN
2,442000,38.0,11632.0,WARSZAWA,MOKOTÓW
4,424200,73.14,5800.0,RZESZÓW,STAROMIEŚCIE
2,599000,45.0,13311.0,WARSZAWA,WOLA
3,413112,49.18,8400.0,KOŁOBRZEG,
3,319000,62.0,5145.0,KATOWICE,DĄB
3,294573,39.54,7450.0,KRAKÓW,BIEŻANÓW-PROKOCIM
3,414086,74.61,5550.0,WIELICZKA,WIELICZKA
3,529500,53.4,9916.0,WARSZAWA,TARGÓWEK
2,440000,46.0,9565.0,KRAKÓW,GRZEGÓRZKI
3,349000,66.0,5288.0,CZĘSTOCHOWA,
1,399000,30.0,13300.0,WARSZAWA,ŚRÓDMIEŚCIE
3,789000,73.73,10701.0,WARSZAWA,WOLA
3,430000,48.0,8958.0,KRAKÓW,KROWODRZA
3,580000,65.0,8923.0,WARSZAWA,MOKOTÓW
3,323680,54.4,5950.0,RZESZÓW,
2,584794,54.71,10689.0,WARSZAWA,MOKOTÓW
1,260000,29.7,8754.0,POZNAŃ,GRUNWALD
2,375000,42.0,8929.0,WARSZAWA,BIAŁOŁĘKA
2,323174,49.04,6590.0,WROCŁAW,FABRYCZNA
2,318281,35.47,8973.0,KRAKÓW,
3,329000,54.0,6093.0,ŁÓDŹ,GÓRNA
3,542742,53.76,10096.0,WARSZAWA,BEMOWO
2,419000,47.0,8915.0,WARSZAWA,
2,429044,46.89,9150.0,KRAKÓW,
5,689000,79.1,8710.0,POZNAŃ,
2,570000,46.0,12391.0,WARSZAWA,WOLA
3,306100,48.04,6372.0,ŁÓDŹ,ŚRÓDMIEŚCIE
3,499000,62.0,8048.0,KRAKÓW,
3,440000,54.3,8103.0,WROCŁAW,FABRYCZNA
3,750000,62.21,12056.0,WARSZAWA,BEMOWO
4,690000,110.0,6273.0,WROCŁAW,ŚRÓDMIEŚCIE
3,480000,53.0,9057.0,WARSZAWA,MOKOTÓW
3,1300000,60.31,21555.0,GDAŃSK,ŚRÓDMIEŚCIE
3,575824,56.65,10165.0,WROCŁAW,ŚRÓDMIEŚCIE
3,524129,58.49,8961.0,WARSZAWA,BIAŁOŁĘKA ŻERAŃ
3,710000,112.6,6306.0,POZNAŃ,GRUNWALD
3,759358,58.16,13056.0,WARSZAWA,
2,385300,39.3,9804.0,WARSZAWA,URSUS
3,401760,64.8,6200.0,BYDGOSZCZ,SZWEDEROWO
4,470000,75.0,6267.0,GDYNIA,DEMPTOWO
2,400895,40.7,9850.0,WARSZAWA,URSUS SKOROSZE
2,337735,49.74,6790.0,POZNAŃ,
3,410000,53.4,7678.0,RZESZÓW,
3,369000,52.5,7029.0,KATOWICE,JÓZEFOWIEC
3,449000,58.86,7628.0,WARSZAWA,URSUS
2,345825,47.7,7250.0,WROCŁAW,KRZYKI
2,470000,48.3,9731.0,WARSZAWA,ŻOLIBORZ
2,350000,42.4,8255.0,WROCŁAW,KRZYKI
2,730000,70.0,10429.0,KRAKÓW,PODGÓRZE
1,269000,28.0,9607.0,WROCŁAW,KRZYKI
2,320000,29.1,10997.0,WROCŁAW,ŚRÓDMIEŚCIE
1,399900,31.0,12900.0,WARSZAWA,
3,429500,57.65,7450.0,WROCŁAW,PSIE POLE
1,271000,27.8,9748.0,WROCŁAW,ŚRÓDMIEŚCIE
3,1106270,100.57,11000.0,WARSZAWA,
3,519000,55.77,9306.0,WROCŁAW,STARE MIASTO
2,333000,34.0,9794.0,WROCŁAW,KRZYKI
1,280000,33.28,8413.0,RZESZÓW,
2,286697,42.21,6792.0,WIELICZKA,
2,389430,36.92,10548.0,GDAŃSK,SOBIESZEWO
1,239000,31.11,7682.0,WROCŁAW,ZAKRZÓW
2,399000,55.0,7255.0,SZCZECIN,
1,366000,30.4,12039.0,WARSZAWA,
2,650000,41.0,15854.0,WARSZAWA,BIELANY
3,1199000,80.0,14988.0,KRAKÓW,
1,280000,31.0,9032.0,RZESZÓW,
2,385000,38.0,10132.0,WROCŁAW,PILCZYCE
3,548000,45.0,12178.0,WARSZAWA,BIELANY
3,439000,65.0,6754.0,POZNAŃ,STRZESZYN GRECKI
3,399000,58.28,6846.0,WARSZAWA,BIAŁOŁĘKA
2,381483,38.34,9950.0,WARSZAWA,URSUS
3,1100000,83.0,13253.0,WARSZAWA,
2,358337,50.47,7100.0,WROCŁAW,KRZYKI
2,379010,50.2,7550.0,WROCŁAW,KRZYKI
3,394852,48.82,8088.0,GDYNIA,
3,729000,78.0,9346.0,GDAŃSK,MORENA
4,408000,79.39,5139.0,RZESZÓW,PADEREWSKIEGO
3,339000,40.0,8475.0,RZESZÓW,
3,505000,57.76,8743.0,RZESZÓW,
4,434763,69.01,6300.0,BYDGOSZCZ,SZWEDEROWO
5,1209000,96.0,12594.0,WARSZAWA,WOLA
2,580100,67.31,8618.0,WARSZAWA,BIAŁOŁĘKA
3,499000,61.35,8134.0,WROCŁAW,KRZYKI-JAGODNO
2,450000,43.6,10321.0,WARSZAWA,BIELANY WAWRZYSZEW
4,1349000,100.0,13490.0,KRAKÓW,KROWODRZA
