id,Cena,Powierzchnia,Liczba pokoi,Rynek,Piętro,Rok budowy,Rodzaj zabudowy,Liczba pięter,Materiał budynku,Ogrzewanie,Stan wykończenia,Forma własności,Okna,Czynsz
ID4deco,559000.0,47.0,3.0,wtórny,8,,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,500 zł
ID4bJWF,1900000.0,183.0,5.0,wtórny,parter,2001.0,apartamentowiec,3.0,cegła,gazowe,do zamieszkania,pełna własność,drewniane,1 800 zł
ID4djn4,2500000.0,103.65,3.0,wtórny,3,1935.0,kamienica,4.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4cwzt,763600.0,66.4,3.0,wtórny,2,,blok,4.0,,,do wykończenia,spółdzielcze wł. z KW,plastikowe,
ID4cFDE,465000.0,39.0,2.0,wtórny,parter,1932.0,kamienica,3.0,cegła,miejskie,do remontu,pełna własność,,
ID4bTzp,1120000.0,74.9,4.0,wtórny,4,2016.0,apartamentowiec,5.0,,miejskie,,pełna własność,drewniane,925 zł
ID4cyq3,849000.0,74.0,4.0,wtórny,4,1954.0,,4.0,,,,,,
ID4dajy,655000.0,56.3,3.0,wtórny,10+,1980.0,blok,15.0,,miejskie,do zamieszkania,pełna własność,plastikowe,600 zł
ID46UMu,1597500.0,145.7,4.0,wtórny,7,2002.0,apartamentowiec,8.0,cegła,miejskie,do zamieszkania,pełna własność,,1 400 zł
ID4cs1z,549000.0,53.0,3.0,wtórny,4,,blok,4.0,wielka płyta,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,510 zł
ID4crY3,635000.0,37.25,3.0,wtórny,2,,kamienica,4.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4dkde,850000.0,62.0,2.0,wtórny,1,1953.0,kamienica,6.0,cegła,miejskie,,pełna własność,plastikowe,611 zł
ID4dcLu,1580000.0,60.0,2.0,wtórny,3,2009.0,apartamentowiec,3.0,cegła,,,,,
ID48fz2,799000.0,58.14,2.0,wtórny,parter,2019.0,apartamentowiec,6.0,cegła,miejskie,,pełna własność,plastikowe,650 zł
ID49ATE,2700000.0,169.4,7.0,wtórny,1,1930.0,blok,7.0,cegła,miejskie,do remontu,,,
ID4bwOO,3999000.0,171.0,4.0,wtórny,2,2016.0,,3.0,,,,,,
ID4dmla,767000.0,47.0,2.0,wtórny,1,2020.0,blok,5.0,,miejskie,do zamieszkania,pełna własność,plastikowe,420 zł
ID41gcX,2190000.0,183.0,4.0,wtórny,parter,2001.0,apartamentowiec,4.0,cegła,miejskie,do zamieszkania,,,
ID4cpDd,889000.0,70.0,4.0,wtórny,3,2022.0,blok,8.0,,,do wykończenia,pełna własność,,800 zł
ID49xNr,2290000.0,77.0,2.0,wtórny,2,,,2.0,,,do zamieszkania,pełna własność,,
ID4dm2G,1480000.0,133.5,4.0,wtórny,1,2001.0,apartamentowiec,3.0,inne,miejskie,do zamieszkania,,drewniane,
ID4d4Uv,399000.0,36.0,2.0,wtórny,6,1969.0,,10.0,,miejskie,do remontu,spółdzielcze wł. z KW,,
ID4aswQ,599000.0,63.3,3.0,wtórny,3,1972.0,blok,10.0,inne,miejskie,,,plastikowe,"582,87 zł"
ID4bEQ5,1350000.0,90.0,8.0,wtórny,parter,1999.0,dom wolnostojący,1.0,cegła,,,,,
ID4dbqi,879000.0,52.0,2.0,wtórny,10,,apartamentowiec,10.0,,,,,,
ID4czJx,2590000.0,185.0,4.0,wtórny,6,2000.0,,6.0,,,do remontu,pełna własność,plastikowe,1 350 zł
ID4d4kq,900000.0,47.0,2.0,wtórny,parter,1936.0,,3.0,,,do zamieszkania,,plastikowe,
ID4cyj3,735000.0,64.7,6.0,wtórny,5,1996.0,,5.0,,miejskie,do zamieszkania,pełna własność,,785 zł
ID4dltz,445000.0,35.14,2.0,wtórny,3,1950.0,kamienica,3.0,cegła,miejskie,,pełna własność,plastikowe,430 zł
ID4d1FB,799800.0,61.84,3.0,pierwotny,3,2022.0,apartamentowiec,11.0,silikat,miejskie,do wykończenia,pełna własność,drewniane,
ID4cpvu,900000.0,73.0,2.0,wtórny,10,2001.0,apartamentowiec,10.0,cegła,miejskie,do zamieszkania,pełna własność,aluminiowe,650 zł
ID4dfJn,874800.0,72.2,3.0,pierwotny,parter,2022.0,apartamentowiec,3.0,,miejskie,do wykończenia,pełna własność,plastikowe,
ID4d4gg,695000.0,53.51,2.0,wtórny,2,,apartamentowiec,,inne,,do wykończenia,,,
ID4djIQ,380000.0,38.0,2.0,wtórny,3,1974.0,,4.0,wielka płyta,,do remontu,spółdzielcze własnościowe,,468 zł
ID4czDW,599000.0,47.1,3.0,wtórny,1,1964.0,blok,10.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,535 zł
ID4cyXY,299000.0,17.0,1.0,wtórny,2,1930.0,kamienica,3.0,cegła,miejskie,do remontu,pełna własność,plastikowe,300 zł
ID4dlxl,1149000.0,72.5,3.0,wtórny,3,2014.0,apartamentowiec,6.0,,miejskie,do zamieszkania,,,600 zł
ID4cKcj,776360.0,67.52,3.0,pierwotny,2,2022.0,apartamentowiec,8.0,,,do wykończenia,,plastikowe,
ID4an3r,655000.0,55.5,3.0,wtórny,2,1977.0,blok,3.0,inne,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,607 zł
ID4cZQM,649000.0,45.86,2.0,wtórny,3,,kamienica,4.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,530 zł
ID4dgwg,2264850.0,129.42,4.0,pierwotny,1,2020.0,apartamentowiec,2.0,,miejskie,,pełna własność,drewniane,
ID4dlcY,459900.0,27.82,1.0,pierwotny,3,,apartamentowiec,8.0,inne,,do wykończenia,,,
ID4bnRs,914700.0,66.08,2.0,wtórny,10+,2008.0,apartamentowiec,16.0,,,do zamieszkania,pełna własność,plastikowe,750 zł
ID4bEfM,560000.0,47.01,3.0,wtórny,7,1965.0,blok,9.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,500 zł
ID4d5vX,928000.0,58.0,3.0,wtórny,3,2020.0,blok,7.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4dkXN,1995000.0,126.33,3.0,wtórny,3,1997.0,apartamentowiec,7.0,cegła,miejskie,do zamieszkania,,plastikowe,
ID4bCIw,1310000.0,90.0,3.0,wtórny,3,2006.0,apartamentowiec,7.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID46Wk7,2074000.0,117.94,4.0,pierwotny,1,2020.0,apartamentowiec,2.0,,miejskie,,pełna własność,plastikowe,
ID4b51W,1450000.0,71.9,2.0,wtórny,2,2009.0,apartamentowiec,9.0,,miejskie,do zamieszkania,pełna własność,,
ID4btdB,2550000.0,118.5,3.0,wtórny,1,2006.0,apartamentowiec,4.0,inne,miejskie,do zamieszkania,pełna własność,,
ID4cVbZ,429000.0,30.1,1.0,wtórny,4,1970.0,blok,4.0,inne,miejskie,do zamieszkania,pełna własność,,370 zł
ID4cxbN,1440000.0,111.01,3.0,wtórny,1,1996.0,blok,3.0,cegła,inne,do zamieszkania,pełna własność,,1 100 zł
ID4dksF,1149000.0,72.5,3.0,wtórny,3,2014.0,blok,6.0,,miejskie,do zamieszkania,pełna własność,drewniane,550 zł
ID4bmEu,1890000.0,119.0,4.0,pierwotny,3,2020.0,apartamentowiec,4.0,,miejskie,,pełna własność,aluminiowe,
ID4cJ2a,527000.0,42.0,2.0,pierwotny,4,2022.0,,4.0,,,do wykończenia,,plastikowe,
ID4dm0k,529000.0,54.0,3.0,wtórny,4,1975.0,blok,4.0,inne,miejskie,do zamieszkania,,plastikowe,600 zł
ID41Ek5,850000.0,44.0,2.0,wtórny,7,2003.0,,7.0,,,,pełna własność,drewniane,
ID4dldg,537500.0,33.2,2.0,pierwotny,3,,apartamentowiec,8.0,inne,,do wykończenia,,,
ID4d2JQ,990000.0,67.0,2.0,wtórny,5,1949.0,kamienica,5.0,cegła,miejskie,do remontu,,drewniane,750 zł
ID4a69v,760000.0,60.0,2.0,wtórny,5,2005.0,,7.0,,,do zamieszkania,pełna własność,plastikowe,700 zł
ID4dlXy,510000.0,38.0,2.0,wtórny,7,,blok,8.0,,miejskie,,pełna własność,,
ID4c6V7,3200000.0,163.0,5.0,wtórny,5,2001.0,apartamentowiec,7.0,,miejskie,,spółdzielcze własnościowe,drewniane,1 900 zł
ID4d1fw,699000.0,63.0,3.0,wtórny,2,1989.0,blok,4.0,inne,miejskie,do wykończenia,spółdzielcze wł. z KW,drewniane,650 zł
ID4deJ0,799800.0,61.84,3.0,pierwotny,3,2022.0,apartamentowiec,11.0,,miejskie,do wykończenia,pełna własność,,600 zł
ID4c6us,455000.0,31.4,1.0,wtórny,7,2009.0,blok,10.0,inne,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,370 zł
ID4ctNX,799000.0,61.0,2.0,wtórny,6,2006.0,blok,7.0,cegła,miejskie,do zamieszkania,pełna własność,,720 zł
ID4bIme,328000.0,18.0,1.0,wtórny,3,1966.0,blok,8.0,inne,miejskie,do zamieszkania,spółdzielcze własnościowe,plastikowe,150 zł
ID4dmQ7,934999.0,74.0,3.0,wtórny,2,2020.0,apartamentowiec,8.0,,miejskie,,,plastikowe,
ID4bTPK,817000.0,72.5,3.0,wtórny,5,2021.0,blok,7.0,,,do wykończenia,pełna własność,,800 zł
ID4clrS,985000.0,70.39,3.0,wtórny,8,2017.0,,12.0,,,do zamieszkania,pełna własność,drewniane,612 zł
ID495GM,2250000.0,124.0,3.0,wtórny,6,2017.0,apartamentowiec,8.0,,,,,,
ID4bD4Y,2150000.0,126.0,5.0,wtórny,6,,apartamentowiec,7.0,cegła,miejskie,do zamieszkania,pełna własność,,850 zł
ID4bWR9,899000.0,66.0,3.0,wtórny,2,,kamienica,4.0,cegła,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,
ID4cgX1,649000.0,52.0,2.0,wtórny,4,2004.0,apartamentowiec,5.0,inne,miejskie,do zamieszkania,pełna własność,,580 zł
ID4ceRP,619000.0,57.2,3.0,wtórny,7,,,10.0,,,do zamieszkania,spółdzielcze wł. z KW,,630 zł
ID4cqmd,1597000.0,117.0,5.0,wtórny,3,1956.0,kamienica,4.0,cegła,inne,do zamieszkania,pełna własność,plastikowe,600 zł
ID4diJk,847000.0,59.2,2.0,wtórny,9,2000.0,blok,11.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,500 zł
ID4ddqO,1220000.0,100.0,3.0,wtórny,9,2004.0,apartamentowiec,9.0,,miejskie,,pełna własność,,
ID4b55V,1450000.0,70.72,2.0,wtórny,2,2009.0,,4.0,,,do zamieszkania,pełna własność,,
ID4c0Tf,1075125.0,86.01,3.0,pierwotny,1,,,5.0,,,,,,
ID4darS,499000.0,46.6,3.0,wtórny,1,1972.0,blok,4.0,,miejskie,do remontu,pełna własność,plastikowe,550 zł
ID4aWMe,504000.0,46.5,3.0,wtórny,parter,1975.0,blok,4.0,,miejskie,do remontu,pełna własność,plastikowe,450 zł
ID4aTsr,1340000.0,102.2,3.0,wtórny,1,2016.0,blok,7.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4bMXm,530000.0,39.0,2.0,wtórny,parter,1956.0,blok,4.0,cegła,miejskie,,pełna własność,plastikowe,420 zł
ID475oR,975000.0,78.0,4.0,wtórny,1,2020.0,apartamentowiec,4.0,,,do wykończenia,pełna własność,,790 zł
ID4b0sl,619000.0,47.0,3.0,wtórny,4,1968.0,blok,8.0,żelbet,,,spółdzielcze własnościowe,,450 zł
ID4cxDv,600000.0,44.0,2.0,wtórny,4,1961.0,blok,4.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,300 zł
ID4cd11,1100000.0,76.25,4.0,wtórny,2,2019.0,apartamentowiec,7.0,,,,pełna własność,plastikowe,760 zł
ID4cRZb,480000.0,39.0,2.0,wtórny,10,1969.0,blok,8.0,,,,spółdzielcze własnościowe,,
ID4bPRu,516900.0,47.0,2.0,wtórny,6,1966.0,blok,10.0,inne,miejskie,do zamieszkania,,plastikowe,395 zł
ID4djsb,920000.0,71.0,3.0,wtórny,2,2006.0,,6.0,,miejskie,,,,850 zł
ID4ce54,755000.0,62.0,3.0,wtórny,1,1992.0,blok,4.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,550 zł
ID4aASc,403300.0,28.0,1.0,pierwotny,parter,2021.0,apartamentowiec,2.0,cegła,miejskie,,pełna własność,plastikowe,
ID4bihB,2528730.0,109.94,4.0,pierwotny,1,2023.0,apartamentowiec,2.0,,miejskie,,pełna własność,,
ID47FHQ,419000.0,28.52,1.0,pierwotny,5,2020.0,apartamentowiec,6.0,inne,miejskie,,pełna własność,drewniane,340 zł
ID4cLkJ,560000.0,56.32,3.0,wtórny,6,1972.0,blok,10.0,,miejskie,do remontu,pełna własność,,468 zł
ID4cALP,550000.0,37.0,2.0,wtórny,7,1968.0,blok,10.0,wielka płyta,miejskie,do remontu,spółdzielcze własnościowe,plastikowe,
ID4aFJ6,1089000.0,93.0,4.0,wtórny,2,2020.0,apartamentowiec,6.0,żelbet,miejskie,do wykończenia,,,
ID4cdaC,649900.0,60.0,3.0,wtórny,2,,blok,10.0,,miejskie,do remontu,pełna własność,plastikowe,600 zł
ID4ddZG,968660.0,69.22,3.0,pierwotny,8,2021.0,apartamentowiec,,inne,,do wykończenia,,,
ID4dak1,1150000.0,90.0,4.0,pierwotny,1,2021.0,apartamentowiec,8.0,,miejskie,,pełna własność,plastikowe,
ID49LGc,2155000.0,138.52,5.0,pierwotny,2,2021.0,,4.0,,,,,,
ID4d06Z,3065652.0,186.93,4.0,pierwotny,1,,apartamentowiec,2.0,,miejskie,,,,
ID4deUs,679900.0,47.71,3.0,wtórny,2,1970.0,blok,10.0,pustak,miejskie,do zamieszkania,pełna własność,plastikowe,260 zł
ID4ai2z,869000.0,83.0,3.0,wtórny,2,1996.0,blok,5.0,pustak,miejskie,do zamieszkania,pełna własność,plastikowe,1 200 zł
ID4dewJ,1389000.0,115.0,3.0,wtórny,2,2005.0,blok,12.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4aSz6,675300.0,49.72,2.0,pierwotny,1,2022.0,,11.0,,,,,,
ID4d7DD,669000.0,37.3,3.0,wtórny,2,1952.0,kamienica,4.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4cYem,2895266.0,143.33,5.0,pierwotny,6,2019.0,apartamentowiec,8.0,,miejskie,,pełna własność,,
ID4dcTF,410000.0,29.28,1.0,wtórny,1,1936.0,kamienica,3.0,cegła,miejskie,do remontu,,plastikowe,
ID4clpS,1230000.0,85.0,3.0,wtórny,5,2007.0,,5.0,,,do zamieszkania,,,1 100 zł
ID48Ioz,2140000.0,119.42,4.0,wtórny,7,2019.0,apartamentowiec,7.0,cegła,miejskie,do zamieszkania,,,900 zł
ID3RBw2,860000.0,58.3,2.0,wtórny,1,1950.0,kamienica,3.0,cegła,miejskie,do zamieszkania,pełna własność,,
ID4d0C6,695000.0,46.0,3.0,wtórny,6,,blok,10.0,,,,,,400 zł
ID4d8yl,560000.0,63.3,4.0,wtórny,parter,1975.0,blok,7.0,inne,miejskie,do remontu,spółdzielcze własnościowe,plastikowe,650 zł
ID4c1LD,1999000.0,111.35,3.0,wtórny,8,2009.0,apartamentowiec,9.0,cegła,miejskie,do wykończenia,,drewniane,891 zł
ID4cCOb,739000.0,51.0,3.0,wtórny,9,1974.0,apartamentowiec,10.0,,miejskie,do zamieszkania,spółdzielcze własnościowe,,
ID4cRc9,739000.0,45.0,2.0,wtórny,parter,1952.0,kamienica,4.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,600 zł
ID4dlw2,863000.0,50.5,2.0,wtórny,1,2020.0,blok,5.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4dmF8,535000.0,42.0,2.0,wtórny,4,1974.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,,,
ID4cqXr,598000.0,50.0,2.0,wtórny,2,1997.0,apartamentowiec,5.0,cegła,miejskie,do zamieszkania,spółdzielcze własnościowe,drewniane,500 zł
ID4bXJT,452581.0,30.0,1.0,pierwotny,7,2022.0,blok,10.0,cegła,miejskie,,,plastikowe,
ID4cqzK,600000.0,44.0,2.0,wtórny,4,1960.0,,4.0,,,,,,
ID4cFYq,650000.0,51.7,3.0,wtórny,parter,1948.0,kamienica,5.0,cegła,miejskie,do remontu,pełna własność,,590 zł
ID4cGA1,2630000.0,134.0,4.0,wtórny,5,2003.0,apartamentowiec,7.0,,miejskie,,pełna własność,drewniane,1 650 zł
ID4dc3y,670000.0,63.0,3.0,wtórny,2,1989.0,blok,3.0,beton,miejskie,do remontu,spółdzielcze własnościowe,drewniane,650 zł
ID4cALi,651375.0,48.25,2.0,pierwotny,parter,2020.0,,,,,,,,
ID4cJD2,599000.0,43.0,2.0,wtórny,3,1970.0,blok,10.0,inne,miejskie,,pełna własność,plastikowe,600 zł
ID4dbe7,549000.0,46.0,2.0,wtórny,parter,1976.0,,10.0,żelbet,,do zamieszkania,pełna własność,,650 zł
ID4cO5e,747000.0,63.5,4.0,wtórny,2,1974.0,blok,4.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,650 zł
ID49YBL,3100000.0,161.0,5.0,wtórny,3,2001.0,apartamentowiec,4.0,,miejskie,do zamieszkania,pełna własność,,
ID4aF6k,403300.0,28.0,1.0,pierwotny,parter,2021.0,apartamentowiec,2.0,cegła,miejskie,,pełna własność,plastikowe,
ID4d20O,899000.0,66.0,3.0,wtórny,2,1926.0,,4.0,,,do zamieszkania,pełna własność,,
ID4dage,494400.0,33.3,1.0,wtórny,6,1930.0,kamienica,6.0,cegła,miejskie,do zamieszkania,pełna własność,,355 zł
ID4cQhZ,580000.0,42.0,2.0,wtórny,1,1974.0,blok,10.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,500 zł
ID4cV37,1549000.0,86.0,3.0,wtórny,1,2001.0,apartamentowiec,5.0,,miejskie,do zamieszkania,pełna własność,plastikowe,620 zł
ID4ahA3,1650000.0,75.0,3.0,wtórny,6,2005.0,apartamentowiec,6.0,,miejskie,do zamieszkania,,,903 zł
ID4dgZN,2178213.0,128.77,2.0,pierwotny,8,2021.0,apartamentowiec,,inne,,do wykończenia,,,
ID48460,4500000.0,304.0,4.0,wtórny,8,2012.0,apartamentowiec,8.0,cegła,,,pełna własność,,2 600 zł
ID4dja1,400000.0,29.0,1.0,wtórny,6,,blok,12.0,wielka płyta,miejskie,do remontu,spółdzielcze własnościowe,,420 zł
ID4cSPq,2208000.0,195.0,6.0,wtórny,2,2011.0,apartamentowiec,10.0,,miejskie,do zamieszkania,pełna własność,,
ID4d3Jl,650000.0,53.61,3.0,wtórny,2,1956.0,blok,3.0,cegła,,do remontu,pełna własność,,554 zł
ID4bQ5w,345000.0,23.0,1.0,wtórny,1,,blok,4.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,380 zł
ID4cKA1,368000.0,31.0,1.0,wtórny,7,1975.0,,10.0,,,,spółdzielcze wł. z KW,,320 zł
ID4dlM4,2178213.0,128.61,3.0,pierwotny,,,,,,,,,,
ID40T2m,1340000.0,100.0,3.0,wtórny,1,2017.0,apartamentowiec,6.0,,miejskie,do zamieszkania,pełna własność,,
ID4ddI2,960000.0,68.0,3.0,wtórny,parter,2004.0,apartamentowiec,3.0,,,do zamieszkania,pełna własność,,
ID4cH3j,929000.0,66.0,3.0,wtórny,7,2004.0,apartamentowiec,11.0,cegła,miejskie,do zamieszkania,pełna własność,,980 zł
ID4byMn,563000.0,59.68,3.0,pierwotny,parter,2022.0,apartamentowiec,4.0,inne,miejskie,do wykończenia,pełna własność,plastikowe,
ID4dlAY,688000.0,83.0,3.0,pierwotny,1,,blok,,cegła,miejskie,,pełna własność,plastikowe,
ID4chqR,738500.0,58.8,2.0,wtórny,10+,2005.0,blok,14.0,,miejskie,do zamieszkania,pełna własność,plastikowe,685 zł
ID4ablk,760000.0,58.0,2.0,wtórny,5,2005.0,blok,7.0,,miejskie,,pełna własność,plastikowe,700 zł
ID4cETq,568000.0,44.1,2.0,wtórny,2,1977.0,blok,13.0,wielka płyta,miejskie,do zamieszkania,pełna własność,plastikowe,690 zł
ID4dbXT,909000.0,67.8,3.0,wtórny,6,2020.0,apartamentowiec,9.0,inne,miejskie,do zamieszkania,,plastikowe,
ID4djPD,1149000.0,72.5,3.0,wtórny,3,2014.0,apartamentowiec,6.0,silikat,miejskie,do zamieszkania,pełna własność,drewniane,600 zł
ID4cX7y,565000.0,46.7,2.0,wtórny,parter,1976.0,blok,4.0,żelbet,miejskie,do zamieszkania,spółdzielcze własnościowe,,
ID4bGrI,890000.0,70.0,4.0,wtórny,parter,1934.0,,3.0,,,,,,
ID46ga2,749000.0,52.0,2.0,wtórny,2,1936.0,kamienica,4.0,cegła,miejskie,do zamieszkania,pełna własność,,
ID4d9wG,330811.0,34.0,2.0,wtórny,10+,2000.0,blok,11.0,cegła,miejskie,do wykończenia,spółdzielcze własnościowe,plastikowe,
ID3VVD2,620000.0,44.0,2.0,wtórny,4,1936.0,kamienica,4.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,550 zł
ID465b4,1220000.0,76.45,3.0,wtórny,1,1966.0,,3.0,cegła,miejskie,,,plastikowe,735 zł
ID4dfJb,921140.0,76.56,3.0,pierwotny,2,2022.0,apartamentowiec,3.0,,miejskie,do wykończenia,pełna własność,plastikowe,
ID4cz4R,920000.0,60.0,3.0,wtórny,4,2015.0,apartamentowiec,8.0,inne,miejskie,do zamieszkania,pełna własność,drewniane,
ID4dkaN,345000.0,23.0,1.0,wtórny,1,1960.0,blok,3.0,inne,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4d1Ha,2332743.0,155.62,5.0,pierwotny,6,2020.0,apartamentowiec,6.0,inne,,do wykończenia,,,
ID4bSHz,690000.0,56.0,2.0,wtórny,parter,1950.0,kamienica,5.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,580 zł
ID47NDy,2280236.0,154.0,5.0,pierwotny,1,,,3.0,,,,,,
ID4csXf,673000.0,57.0,3.0,wtórny,3,1996.0,,3.0,cegła,miejskie,,,,
ID3RJ0Q,2400000.0,80.0,3.0,wtórny,parter,2018.0,apartamentowiec,2.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,
ID4cUGt,750000.0,48.0,2.0,wtórny,5,2012.0,blok,10.0,,miejskie,do zamieszkania,pełna własność,plastikowe,540 zł
ID4dfJ9,633208.0,50.87,2.0,pierwotny,1,2022.0,apartamentowiec,3.0,,miejskie,do wykończenia,pełna własność,plastikowe,
ID4cBZ2,920000.0,59.15,3.0,wtórny,4,2015.0,apartamentowiec,8.0,inne,miejskie,do zamieszkania,pełna własność,drewniane,680 zł
ID49OCK,8500000.0,315.0,5.0,wtórny,,2010.0,,8.0,,,,,,
ID45Wfv,1153000.0,128.21,3.0,wtórny,parter,1998.0,apartamentowiec,5.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,1 300 zł
ID4bSQv,1692000.0,143.7,4.0,wtórny,7,2003.0,szeregowiec,12.0,pustak,,do zamieszkania,pełna własność,,
ID4cFtT,1239000.0,80.5,3.0,wtórny,parter,2006.0,apartamentowiec,4.0,,miejskie,do zamieszkania,pełna własność,plastikowe,
ID4diRx,640000.0,65.18,3.0,wtórny,8,1980.0,blok,12.0,żelbet,miejskie,do remontu,pełna własność,,"589,39 zł"
ID4ckqw,950000.0,77.2,3.0,wtórny,2,2010.0,blok,7.0,cegła,miejskie,do zamieszkania,,,
ID4csOE,599000.0,42.56,3.0,wtórny,4,1964.0,,4.0,inne,miejskie,do zamieszkania,,plastikowe,
ID46W9p,8996130.0,333.19,7.0,pierwotny,3,2020.0,,4.0,,,,,,
ID3FkkU,3800000.0,136.0,3.0,wtórny,2,2010.0,apartamentowiec,4.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,
ID4cY1p,480000.0,30.0,2.0,wtórny,4,1958.0,,5.0,,,do zamieszkania,pełna własność,,250 zł
ID4bHOt,485000.0,44.0,2.0,wtórny,,1975.0,blok,4.0,,,,spółdzielcze własnościowe,,530 zł
ID4d6x0,2150000.0,125.6,5.0,wtórny,6,,apartamentowiec,7.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,
ID4bvNT,548000.0,32.79,2.0,pierwotny,6,2022.0,blok,11.0,,miejskie,,,drewniane,
ID4bDlk,3850000.0,197.0,5.0,wtórny,3,2006.0,apartamentowiec,7.0,cegła,,,pełna własność,,3 300 zł
ID4cqiI,1530000.0,102.0,3.0,wtórny,2,2010.0,apartamentowiec,6.0,cegła,miejskie,do zamieszkania,pełna własność,drewniane,1 600 zł
ID4c2F4,1600000.0,92.0,4.0,wtórny,1,,,3.0,,,,,,
ID45qrl,1227000.0,74.38,3.0,wtórny,3,2019.0,apartamentowiec,6.0,,miejskie,do wykończenia,pełna własność,,
ID4db1q,1445000.0,85.0,3.0,wtórny,parter,2007.0,blok,3.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,800 zł
ID4d1dB,825000.0,83.1,4.0,wtórny,3,1995.0,blok,4.0,żelbet,miejskie,do zamieszkania,pełna własność,plastikowe,1 100 zł
ID4d0NH,3700000.0,185.0,4.0,wtórny,3,1997.0,apartamentowiec,6.0,,miejskie,,,,
ID3NFq4,2750000.0,183.0,4.0,wtórny,5,2012.0,apartamentowiec,5.0,,,do zamieszkania,,,
ID4c1MW,499000.0,46.7,2.0,wtórny,2,1966.0,blok,4.0,cegła,miejskie,do zamieszkania,spółdzielcze wł. z KW,plastikowe,450 zł
ID4cgiH,1649000.0,148.5,4.0,wtórny,3,2000.0,,3.0,,,,,,
ID4dbSI,1490000.0,115.0,4.0,wtórny,3,1953.0,kamienica,3.0,inne,gazowe,do zamieszkania,pełna własność,,
ID46vft,420000.0,36.4,2.0,wtórny,parter,,blok,4.0,,miejskie,do zamieszkania,,plastikowe,420 zł
ID4cO1Q,499000.0,46.0,2.0,wtórny,7,1976.0,blok,10.0,wielka płyta,miejskie,do remontu,pełna własność,plastikowe,450 zł
ID4bV9c,877000.0,64.0,3.0,wtórny,2,2019.0,apartamentowiec,5.0,,,,,,550 zł
ID4dhCr,980000.0,66.0,3.0,wtórny,6,2018.0,,9.0,cegła,miejskie,do zamieszkania,,,
ID4c9Iq,590000.0,63.0,3.0,wtórny,7,1974.0,blok,10.0,inne,inne,do remontu,pełna własność,,590 zł
ID4bhx9,1450000.0,155.8,5.0,wtórny,4,1953.0,kamienica,4.0,cegła,,,pełna własność,plastikowe,850 zł
ID46KyC,1220000.0,76.5,3.0,wtórny,1,1964.0,blok,3.0,cegła,miejskie,do remontu,pełna własność,plastikowe,
ID4dldk,899700.0,63.04,3.0,pierwotny,1,,apartamentowiec,8.0,inne,,do wykończenia,,,
ID46skG,569000.0,32.0,1.0,wtórny,3,1952.0,blok,3.0,cegła,miejskie,do zamieszkania,pełna własność,plastikowe,387 zł
ID4cVJa,499000.0,46.6,3.0,wtórny,1,,blok,4.0,,miejskie,,pełna własność,plastikowe,
ID3L21V,3360000.0,168.0,4.0,wtórny,2,2018.0,apartamentowiec,2.0,,miejskie,do wykończenia,udział,drewniane,
ID4ctb9,519500.0,31.0,1.0,pierwotny,4,2022.0,blok,8.0,,miejskie,,,drewniane,
ID4djV2,2061500.0,117.7,4.0,pierwotny,1,2021.0,apartamentowiec,2.0,,miejskie,do wykończenia,pełna własność,,
ID4d8Iq,620000.0,43.0,2.0,wtórny,6,,,10.0,,,,,,
ID4auyT,975000.0,78.0,4.0,wtórny,1,2020.0,apartamentowiec,8.0,,miejskie,do wykończenia,pełna własność,drewniane,700 zł
